,file,latitude,longitude,Males,Females,Others
1910,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0051.JPG,48.6491,30.7029,0,0,0
1911,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0052.JPG,48.1046,30.217,0,0,0
1912,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0053.JPG,47.5575,29.7256,0,0,0
1913,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0054.JPG,47.1515,29.3596,0,0,0
1914,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0055.JPG,45.9904,29.8961,0,0,0
1915,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0056.JPG,46.4985,30.3614,0,0,0
1916,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0057.JPG,47.0509,30.8601,0,0,0
1917,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0058.JPG,48.157,31.8469,0,0,0
1918,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0059.JPG,48.6941,32.3361,0,0,0
1919,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0060.JPG,49.2314,32.8222,0,0,0
1920,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0061.JPG,49.781,33.3105,0,0,0
1921,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0062.JPG,50.3181,33.7937,0,0,0
1922,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0063.JPG,50.5769,34.0227,0,0,0
1923,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0064.JPG,49.1734,34.3432,0,0,0
1924,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0065.JPG,48.6284,33.8668,0,0,0
1925,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0066.JPG,48.0778,33.3951,0,0,0
1926,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0067.JPG,47.5113,32.8964,0,0,0
1927,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0068.JPG,46.9739,32.4038,0,0,0
1928,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Januar_30\Neues Feld Capture at Time\DJI_0069.JPG,46.4333,31.9173,0,0,0
1929,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0246.JPG,51.4484,33.206,0,0,0
1930,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0247.JPG,50.9051,32.719,0,0,0
1931,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0248.JPG,50.3664,32.2352,0,0,0
1932,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0249.JPG,49.8166,31.7437,0,0,0
1933,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0250.JPG,49.2746,31.2556,0,0,0
1934,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0251.JPG,48.7293,30.768,0,0,0
1935,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0252.JPG,48.1867,30.286,0,0,0
1936,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0253.JPG,47.6532,29.7983,0,0,1
1937,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0254.JPG,47.1577,29.356,0,0,1
1938,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0255.JPG,45.9849,29.8857,2,0,0
1939,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0256.JPG,46.529,30.3829,0,0,0
1940,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0257.JPG,47.0734,30.8744,0,0,0
1941,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0258.JPG,47.6121,31.3602,0,0,0
1942,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0259.JPG,48.1565,31.8438,0,0,0
1943,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0260.JPG,48.7016,32.3388,0,0,0
1944,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0261.JPG,49.2397,32.827,0,0,0
1945,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0262.JPG,49.7792,33.3164,0,0,0
1946,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0263.JPG,50.3266,33.7991,0,0,0
1947,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0264.JPG,50.5854,34.0291,0,0,0
1948,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0265.JPG,49.158,34.3413,0,0,0
1949,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0266.JPG,48.6135,33.869,0,0,1
1950,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0267.JPG,48.0705,33.3866,0,0,0
1951,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0268.JPG,47.5223,32.8913,0,0,0
1952,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0269.JPG,46.9922,32.4082,0,0,0
1953,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0270.JPG,46.4476,31.9239,0,0,0
1954,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0271.JPG,45.8932,31.4301,0,0,0
1955,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0272.JPG,45.359,30.9379,0,0,0
1956,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0273.JPG,44.8169,30.4553,0,0,0
1957,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0274.JPG,44.8094,30.4481,0,0,0
1958,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0275.JPG,43.6183,30.9748,0,0,0
1959,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0276.JPG,44.1607,31.4723,0,0,0
1960,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0277.JPG,44.7161,31.965,0,0,0
1961,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0278.JPG,45.2485,32.4499,0,0,0
1962,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0279.JPG,45.7919,32.9339,0,0,0
1963,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0280.JPG,46.33,33.4203,0,0,0
1964,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0281.JPG,46.8822,33.9157,0,0,0
1965,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0282.JPG,47.4232,34.4045,0,0,0
1966,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Altes Feld\DJI_0283.JPG,47.7418,34.685,0,0,0
1967,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0209.JPG,40.2581,24.7635,0,0,0
1968,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0210.JPG,39.6747,24.2955,0,0,0
1969,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0211.JPG,39.0912,23.8191,0,0,0
1970,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0212.JPG,38.7412,23.5322,0,0,0
1971,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0213.JPG,37.4063,23.9374,0,0,0
1972,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0214.JPG,37.9854,24.4241,0,0,0
1973,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0215.JPG,38.5681,24.894,1,0,0
1974,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0216.JPG,39.1484,25.3651,0,0,0
1975,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0217.JPG,39.7347,25.8358,0,0,0
1976,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0218.JPG,40.3234,26.3141,0,0,0
1977,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0219.JPG,40.9096,26.7832,0,0,0
1978,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0220.JPG,41.495,27.2555,0,0,0
1979,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0221.JPG,42.0847,27.7238,0,0,0
1980,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0222.JPG,42.6663,28.1953,0,0,0
1981,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0223.JPG,43.0175,28.4771,0,0,0
1982,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0224.JPG,41.6922,28.8725,0,0,0
1983,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0225.JPG,41.1158,28.4261,0,0,0
1984,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0226.JPG,40.5328,27.9556,2,0,2
1985,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0227.JPG,39.9342,27.4812,3,1,0
1986,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0228.JPG,39.3518,27.0098,0,0,0
1987,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0229.JPG,38.7658,26.5362,2,0,0
1988,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0230.JPG,38.1838,26.0647,0,0,0
1989,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0231.JPG,37.5975,25.5967,0,0,0
1990,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0232.JPG,37.015,25.1243,0,0,0
1991,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0233.JPG,36.422,24.6535,0,0,0
1992,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0234.JPG,36.0824,24.38,0,0,0
1993,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0235.JPG,34.7283,24.7884,0,0,0
1994,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0236.JPG,35.3445,25.2708,0,0,1
1995,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0237.JPG,35.9339,25.7416,0,0,0
1996,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0238.JPG,36.5091,26.2156,0,0,0
1997,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0239.JPG,37.0969,26.6891,0,0,0
1998,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0240.JPG,37.6826,27.1555,0,0,0
1999,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0241.JPG,38.2594,27.6267,0,0,0
2000,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0242.JPG,38.8526,28.0969,6,3,0
2001,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0243.JPG,39.4376,28.5689,0,0,0
2002,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0244.JPG,40.0247,29.0386,0,0,0
2003,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_01\Neues feld\DJI_0245.JPG,40.3631,29.3111,0,0,0
2004,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0043.JPG,52.017,33.7512,0,0,0
2005,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0044.JPG,51.4674,33.2136,0,0,0
2006,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0045.JPG,50.9026,32.723,0,0,0
2007,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0046.JPG,50.3643,32.2338,0,0,0
2008,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0047.JPG,49.8327,31.7535,0,0,0
2009,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0048.JPG,49.2869,31.2694,0,0,0
2010,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0049.JPG,48.7407,30.7726,0,0,0
2011,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0050.JPG,48.1885,30.2864,0,0,0
2012,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0051.JPG,47.6494,29.7962,0,0,0
2013,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0052.JPG,47.1704,29.3701,0,0,0
2014,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0053.JPG,45.9803,29.8875,0,0,0
2015,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0054.JPG,46.5253,30.3828,0,0,0
2016,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0055.JPG,47.067,30.8736,0,0,0
2017,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0056.JPG,47.6064,31.3643,0,0,0
2018,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0057.JPG,48.1472,31.847,0,0,0
2019,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0058.JPG,48.6933,32.3406,0,0,0
2020,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0059.JPG,49.2344,32.8241,0,0,0
2021,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0060.JPG,49.7796,33.3101,0,0,0
2022,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0061.JPG,50.3222,33.8031,0,0,0
2023,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0062.JPG,50.5743,34.0245,0,0,0
2024,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0063.JPG,48.6164,33.8773,0,0,0
2025,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0064.JPG,48.0709,33.3883,0,0,0
2026,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0065.JPG,46.9921,32.4112,0,0,0
2027,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0066.JPG,46.4469,31.9207,0,0,0
2028,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0067.JPG,45.9084,31.4313,0,0,0
2029,C:\Users\247404\ownCloud - juan.felipe.escobar.calderon@tiho-hannover.de@sync.academiccloud.de\Fotos Drohne\Kontrollfluege\2025_Maerz_04\Altes Feld\DJI_0068.JPG,45.3691,30.9511,0,0,0
