,file_name_x,height_x_x,width_x_x,lat,lon,id_x,lon_degrees_x,lon_minutes_x,lon_seconds_x,lat_degrees_x,lat_minutes_x,lat_seconds_x,id_y_x,image_id_x,category_id_x,bbox,center_x,center_y,width_y,height_y,file_name_y,Date_str,Field,Flight,photo_name,height_x_y,width_x_y,lon_degrees_y,lon_minutes_y,lon_seconds_y,lat_degrees_y,lat_minutes_y,lat_seconds_y,id_y_y,image_id_y,category_id_y
166,C:\Users\247404\Documents\2024\ducks\test_2025\2197.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 45.252}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 32.446}",2197,54,22,32.446,10,9,45.252,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_10\Altes Feld\DJI_0077.JPG,2025_Maerz_10,Altes Feld,Flug 1,DJI_0077.JPG,4032.0,3024.0,54.0,22.0,32.446,10.0,9.0,45.252,,,
167,C:\Users\247404\Documents\2024\ducks\test_2025\22.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 47.0588}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 33.1661}",22,54,22,33.1661,10,9,47.0588,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_03\Kontrollfeld\Flug 1\DJI_0926.JPG,2024_Dezember_03,Kontrollfeld,Flug 1,DJI_0926.JPG,4032.0,3024.0,54.0,22.0,33.1661,10.0,9.0,47.0588,,,
168,C:\Users\247404\Documents\2024\ducks\test_2025\2205.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 43.1895}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 27.1208}",2205,54,22,27.1208,10,9,43.1895,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_10\Neues feld\DJI_0003.JPG,2025_Maerz_10,Neues feld,Flug 1,DJI_0003.JPG,4032.0,3024.0,54.0,22.0,27.1208,10.0,9.0,43.1895,,,
169,C:\Users\247404\Documents\2024\ducks\test_2025\2206.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 42.0175}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.1772}",2206,54,22,26.1772,10,9,42.0175,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_10\Neues feld\DJI_0004.JPG,2025_Maerz_10,Neues feld,Flug 1,DJI_0004.JPG,4032.0,3024.0,54.0,22.0,26.1772,10.0,9.0,42.0175,,,
170,C:\Users\247404\Documents\2024\ducks\test_2025\2231.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 37.5973}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 25.5929}",2231,54,22,25.5929,10,9,37.5973,53.0,132.0,0.0,"{'center_x': 0.778558, 'center_y': 0.721046, 'width': 0.018937, 'height': 0.039851}",0.778558,0.721046,0.018937,0.039851,,,,,,,,,,,,,,,,
171,C:\Users\247404\Documents\2024\ducks\test_2025\2232.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 37.0091}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 25.1274}",2232,54,22,25.1274,10,9,37.0091,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_10\Neues feld\DJI_0030.JPG,2025_Maerz_10,Neues feld,Flug 1,DJI_0030.JPG,4032.0,3024.0,54.0,22.0,25.1274,10.0,9.0,37.0091,,,
172,C:\Users\247404\Documents\2024\ducks\test_2025\2240.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 37.6713}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 27.1553}",2240,54,22,27.1553,10,9,37.6713,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_10\Neues feld\DJI_0038.JPG,2025_Maerz_10,Neues feld,Flug 1,DJI_0038.JPG,4032.0,3024.0,54.0,22.0,27.1553,10.0,9.0,37.6713,,,
173,C:\Users\247404\Documents\2024\ducks\test_2025\2241.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.2542}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 27.6278}",2241,54,22,27.6278,10,9,38.2542,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_10\Neues feld\DJI_0039.JPG,2025_Maerz_10,Neues feld,Flug 1,DJI_0039.JPG,4032.0,3024.0,54.0,22.0,27.6278,10.0,9.0,38.2542,,,
174,C:\Users\247404\Documents\2024\ducks\test_2025\2246.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 51.9484}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 33.7099}",2246,54,22,33.7099,10,9,51.9484,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_13\Altes Feld\DJI_0045.JPG,2025_Maerz_13,Altes Feld,Flug 1,DJI_0045.JPG,4032.0,3024.0,54.0,22.0,33.7099,10.0,9.0,51.9484,,,
175,C:\Users\247404\Documents\2024\ducks\test_2025\2251.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 49.2776}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.2575}",2251,54,22,31.2575,10,9,49.2776,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_13\Altes Feld\DJI_0050.JPG,2025_Maerz_13,Altes Feld,Flug 1,DJI_0050.JPG,4032.0,3024.0,54.0,22.0,31.2575,10.0,9.0,49.2776,,,
176,C:\Users\247404\Documents\2024\ducks\test_2025\2259.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 47.6081}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.3593}",2259,54,22,31.3593,10,9,47.6081,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_13\Altes Feld\DJI_0058.JPG,2025_Maerz_13,Altes Feld,Flug 1,DJI_0058.JPG,4032.0,3024.0,54.0,22.0,31.3593,10.0,9.0,47.6081,,,
177,C:\Users\247404\Documents\2024\ducks\test_2025\2266.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 49.1687}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 34.3414}",2266,54,22,34.3414,10,9,49.1687,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_13\Altes Feld\DJI_0065.JPG,2025_Maerz_13,Altes Feld,Flug 1,DJI_0065.JPG,4032.0,3024.0,54.0,22.0,34.3414,10.0,9.0,49.1687,,,
178,C:\Users\247404\Documents\2024\ducks\test_2025\2267.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.6179}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 33.8744}",2267,54,22,33.8744,10,9,48.6179,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_13\Altes Feld\DJI_0066.JPG,2025_Maerz_13,Altes Feld,Flug 1,DJI_0066.JPG,4032.0,3024.0,54.0,22.0,33.8744,10.0,9.0,48.6179,,,
179,C:\Users\247404\Documents\2024\ducks\test_2025\2288.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 42.6053}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.6484}",2288,54,22,26.6484,10,9,42.6053,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_13\Neues feld\DJI_0004.JPG,2025_Maerz_13,Neues feld,Flug 1,DJI_0004.JPG,4032.0,3024.0,54.0,22.0,26.6484,10.0,9.0,42.6053,,,
180,C:\Users\247404\Documents\2024\ducks\test_2025\2296.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 37.4141}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 23.9432}",2296,54,22,23.9432,10,9,37.4141,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_13\Neues feld\DJI_0012.JPG,2025_Maerz_13,Neues feld,Flug 1,DJI_0012.JPG,4032.0,3024.0,54.0,22.0,23.9432,10.0,9.0,37.4141,,,
181,C:\Users\247404\Documents\2024\ducks\test_2025\2308.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 41.1107}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 28.428}",2308,54,22,28.428,10,9,41.1107,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_13\Neues feld\DJI_0024.JPG,2025_Maerz_13,Neues feld,Flug 1,DJI_0024.JPG,4032.0,3024.0,54.0,22.0,28.428,10.0,9.0,41.1107,,,
182,C:\Users\247404\Documents\2024\ducks\test_2025\2323.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.2616}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 27.6252}",2323,54,22,27.6252,10,9,38.2616,,,,,,,,,Fotos Drohne\Kontrollfluege\2025_Maerz_13\Neues feld\DJI_0039.JPG,2025_Maerz_13,Neues feld,Flug 1,DJI_0039.JPG,4032.0,3024.0,54.0,22.0,27.6252,10.0,9.0,38.2616,,,
183,C:\Users\247404\Documents\2024\ducks\test_2025\237.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.1438}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.8401}",237,54,22,31.8401,10,9,48.1438,54.0,145.0,0.0,"{'center_x': 0.320936, 'center_y': 0.137976, 'width': 0.015408, 'height': 0.031853}",0.320936,0.137976,0.015408,0.031853,,,,,,,,,,,,,,,,
184,C:\Users\247404\Documents\2024\ducks\test_2025\237.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.1438}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.8401}",237,54,22,31.8401,10,9,48.1438,55.0,145.0,0.0,"{'center_x': 0.644533, 'center_y': 0.695743, 'width': 0.015818, 'height': 0.033018}",0.644533,0.695743,0.015818,0.033018,,,,,,,,,,,,,,,,
185,C:\Users\247404\Documents\2024\ducks\test_2025\237.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.1438}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.8401}",237,54,22,31.8401,10,9,48.1438,56.0,145.0,,"{'center_x': 0.557814, 'center_y': 0.950411, 'width': 0.016501, 'height': 0.029511}",0.557814,0.950411,0.016501,0.029511,,,,,,,,,,,,,,,,
186,C:\Users\247404\Documents\2024\ducks\test_2025\237.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.1438}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.8401}",237,54,22,31.8401,10,9,48.1438,57.0,145.0,,"{'center_x': 0.451486, 'center_y': 0.153293, 'width': 0.021247, 'height': 0.025578}",0.451486,0.153293,0.021247,0.025578,,,,,,,,,,,,,,,,
187,C:\Users\247404\Documents\2024\ducks\test_2025\237.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.1438}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.8401}",237,54,22,31.8401,10,9,48.1438,58.0,145.0,0.0,"{'center_x': 0.277606, 'center_y': 0.166175, 'width': 0.017879, 'height': 0.037283}",0.277606,0.166175,0.017879,0.037283,Fotos Drohne\Kontrollfluege\2024_Dezember_10\Altes Feld\DJI_0095.JPG,2024_Dezember_10,Altes Feld,Flug 1,DJI_0095.JPG,4032.0,3024.0,54.0,22.0,31.8401,10.0,9.0,48.1438,244.0,237.0,0.0
188,C:\Users\247404\Documents\2024\ducks\test_2025\237.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.1438}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.8401}",237,54,22,31.8401,10,9,48.1438,59.0,145.0,0.0,"{'center_x': 0.558949, 'center_y': 0.952677, 'width': 0.014661, 'height': 0.032379}",0.558949,0.952677,0.014661,0.032379,,,,,,,,,,,,,,,,
189,C:\Users\247404\Documents\2024\ducks\test_2025\237.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.1438}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.8401}",237,54,22,31.8401,10,9,48.1438,60.0,145.0,1.0,"{'center_x': 0.27306, 'center_y': 0.268369, 'width': 0.014661, 'height': 0.033624}",0.27306,0.268369,0.014661,0.033624,,,,,,,,,,,,,,,,
190,C:\Users\247404\Documents\2024\ducks\test_2025\240.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 50.5693}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 34.0173}",240,54,22,34.0173,10,9,50.5693,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_10\Altes Feld\DJI_0099.JPG,2024_Dezember_10,Altes Feld,Flug 1,DJI_0099.JPG,4032.0,3024.0,54.0,22.0,34.0173,10.0,9.0,50.5693,,,
191,C:\Users\247404\Documents\2024\ducks\test_2025\254.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 43.7709}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 27.5847}",254,54,22,27.5847,10,9,43.7709,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_10\Neues Feld\DJI_0038.JPG,2024_Dezember_10,Neues Feld,Flug 1,DJI_0038.JPG,4032.0,3024.0,54.0,22.0,27.5847,10.0,9.0,43.7709,,,
192,C:\Users\247404\Documents\2024\ducks\test_2025\27.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 46.3539}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 34.1413}",27,54,22,34.1413,10,9,46.3539,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_03\Kontrollfeld\Flug 1\DJI_0931.JPG,2024_Dezember_03,Kontrollfeld,Flug 1,DJI_0931.JPG,4032.0,3024.0,54.0,22.0,34.1413,10.0,9.0,46.3539,,,
193,C:\Users\247404\Documents\2024\ducks\test_2025\287.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 36.5015}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.204}",287,54,22,26.204,10,9,36.5015,61.0,149.0,0.0,"{'center_x': 0.628998, 'center_y': 0.249128, 'width': 0.019773, 'height': 0.03931}",0.628998,0.249128,0.019773,0.03931,,,,,,,,,,,,,,,,
194,C:\Users\247404\Documents\2024\ducks\test_2025\287.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 36.5015}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.204}",287,54,22,26.204,10,9,36.5015,62.0,149.0,0.0,"{'center_x': 0.447547, 'center_y': 0.624909, 'width': 0.018096, 'height': 0.036506}",0.447547,0.624909,0.018096,0.036506,,,,,,,,,,,,,,,,
195,C:\Users\247404\Documents\2024\ducks\test_2025\287.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 36.5015}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.204}",287,54,22,26.204,10,9,36.5015,63.0,149.0,0.0,"{'center_x': 0.028711, 'center_y': 0.05604, 'width': 0.014661, 'height': 0.029888}",0.028711,0.05604,0.014661,0.029888,,,,,,,,,,,,,,,,
196,C:\Users\247404\Documents\2024\ducks\test_2025\287.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 36.5015}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.204}",287,54,22,26.204,10,9,36.5015,64.0,149.0,1.0,"{'center_x': 0.616677, 'center_y': 0.429639, 'width': 0.015272, 'height': 0.03736}",0.616677,0.429639,0.015272,0.03736,,,,,,,,,,,,,,,,
197,C:\Users\247404\Documents\2024\ducks\test_2025\3.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.9724}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 31.6876}",3,54,22,31.6876,10,9,48.9724,,,,,,,,,,,,,,,,,,,,,,,,
198,C:\Users\247404\Documents\2024\ducks\test_2025\301.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.7412}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 30.776}",301,54,22,30.776,10,9,48.7412,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_14\Altes Feld\DJI_0126.JPG,2024_Dezember_14,Altes Feld,Flug 1,DJI_0126.JPG,4032.0,3024.0,54.0,22.0,30.776,10.0,9.0,48.7412,,,
199,C:\Users\247404\Documents\2024\ducks\test_2025\314.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 49.1942}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 34.3527}",314,54,22,34.3527,10,9,49.1942,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_14\Altes Feld\DJI_0139.JPG,2024_Dezember_14,Altes Feld,Flug 1,DJI_0139.JPG,4032.0,3024.0,54.0,22.0,34.3527,10.0,9.0,49.1942,,,
200,C:\Users\247404\Documents\2024\ducks\test_2025\33.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 51.452}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 33.2071}",33,54,22,33.2071,10,9,51.452,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_03\Kontrollfeld\Flug 2\DJI_0937.JPG,2024_Dezember_03,Kontrollfeld,Flug 2,DJI_0937.JPG,4032.0,3024.0,54.0,22.0,33.2071,10.0,9.0,51.452,,,
201,C:\Users\247404\Documents\2024\ducks\test_2025\339.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 40.2648}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 24.7641}",339,54,22,24.7641,10,9,40.2648,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_14\Neues Feld\DJI_0085.JPG,2024_Dezember_14,Neues Feld,Flug 1,DJI_0085.JPG,4032.0,3024.0,54.0,22.0,24.7641,10.0,9.0,40.2648,,,
202,C:\Users\247404\Documents\2024\ducks\test_2025\342.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 37.4215}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 23.9314}",342,54,22,23.9314,10,9,37.4215,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_14\Neues Feld\DJI_0088.JPG,2024_Dezember_14,Neues Feld,Flug 1,DJI_0088.JPG,4032.0,3024.0,54.0,22.0,23.9314,10.0,9.0,37.4215,,,
203,C:\Users\247404\Documents\2024\ducks\test_2025\345.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 39.1484}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 25.3705}",345,54,22,25.3705,10,9,39.1484,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_14\Neues Feld\DJI_0091.JPG,2024_Dezember_14,Neues Feld,Flug 1,DJI_0091.JPG,4032.0,3024.0,54.0,22.0,25.3705,10.0,9.0,39.1484,,,
204,C:\Users\247404\Documents\2024\ducks\test_2025\351.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 43.0164}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 28.4791}",351,54,22,28.4791,10,9,43.0164,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_14\Neues Feld\DJI_0097.JPG,2024_Dezember_14,Neues Feld,Flug 1,DJI_0097.JPG,4032.0,3024.0,54.0,22.0,28.4791,10.0,9.0,43.0164,,,
205,C:\Users\247404\Documents\2024\ducks\test_2025\353.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 41.1132}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 28.4238}",353,54,22,28.4238,10,9,41.1132,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_14\Neues Feld\DJI_0099.JPG,2024_Dezember_14,Neues Feld,Flug 1,DJI_0099.JPG,4032.0,3024.0,54.0,22.0,28.4238,10.0,9.0,41.1132,,,
206,C:\Users\247404\Documents\2024\ducks\test_2025\361.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 36.4335}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 24.662}",361,54,22,24.662,10,9,36.4335,65.0,159.0,0.0,"{'center_x': 0.377167, 'center_y': 0.508926, 'width': 0.020504, 'height': 0.034336}",0.377167,0.508926,0.020504,0.034336,,,,,,,,,,,,,,,,
207,C:\Users\247404\Documents\2024\ducks\test_2025\362.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 36.0913}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 24.3801}",362,54,22,24.3801,10,9,36.0913,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_14\Neues Feld\DJI_0108.JPG,2024_Dezember_14,Neues Feld,Flug 1,DJI_0108.JPG,4032.0,3024.0,54.0,22.0,24.3801,10.0,9.0,36.0913,,,
208,C:\Users\247404\Documents\2024\ducks\test_2025\371.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 39.4469}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 28.5709}",371,54,22,28.5709,10,9,39.4469,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_14\Neues Feld\DJI_0117.JPG,2024_Dezember_14,Neues Feld,Flug 1,DJI_0117.JPG,4032.0,3024.0,54.0,22.0,28.5709,10.0,9.0,39.4469,,,
209,C:\Users\247404\Documents\2024\ducks\test_2025\374.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 51.4556}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 33.2045}",374,54,22,33.2045,10,9,51.4556,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_20\Altes Feld\DJI_0197.JPG,2024_Dezember_20,Altes Feld,Flug 1,DJI_0197.JPG,4032.0,3024.0,54.0,22.0,33.2045,10.0,9.0,51.4556,,,
210,C:\Users\247404\Documents\2024\ducks\test_2025\375.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 50.9203}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 32.7258}",375,54,22,32.7258,10,9,50.9203,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_20\Altes Feld\DJI_0198.JPG,2024_Dezember_20,Altes Feld,Flug 1,DJI_0198.JPG,4032.0,3024.0,54.0,22.0,32.7258,10.0,9.0,50.9203,,,
211,C:\Users\247404\Documents\2024\ducks\test_2025\380.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.1904}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 30.2807}",380,54,22,30.2807,10,9,48.1904,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_20\Altes Feld\DJI_0203.JPG,2024_Dezember_20,Altes Feld,Flug 1,DJI_0203.JPG,4032.0,3024.0,54.0,22.0,30.2807,10.0,9.0,48.1904,,,
212,C:\Users\247404\Documents\2024\ducks\test_2025\401.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 44.8078}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 30.4511}",401,54,22,30.4511,10,9,44.8078,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_20\Altes Feld\DJI_0224.JPG,2024_Dezember_20,Altes Feld,Flug 1,DJI_0224.JPG,4032.0,3024.0,54.0,22.0,30.4511,10.0,9.0,44.8078,,,
213,C:\Users\247404\Documents\2024\ducks\test_2025\407.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 46.3467}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 33.4265}",407,54,22,33.4265,10,9,46.3467,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_20\Altes Feld\DJI_0230.JPG,2024_Dezember_20,Altes Feld,Flug 1,DJI_0230.JPG,4032.0,3024.0,54.0,22.0,33.4265,10.0,9.0,46.3467,,,
214,C:\Users\247404\Documents\2024\ducks\test_2025\412.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 43.1935}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 27.1216}",412,54,22,27.1216,10,9,43.1935,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0159.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0159.JPG,4032.0,3024.0,54.0,22.0,27.1216,10.0,9.0,43.1935,,,
215,C:\Users\247404\Documents\2024\ducks\test_2025\431.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 43.0214}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 28.4721}",431,54,22,28.4721,10,9,43.0214,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0178.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0178.JPG,4032.0,3024.0,54.0,22.0,28.4721,10.0,9.0,43.0214,,,
216,C:\Users\247404\Documents\2024\ducks\test_2025\437.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 38.1891}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 26.0692}",437,54,22,26.0692,10,9,38.1891,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_20\Neues Feld\DJI_0184.JPG,2024_Dezember_20,Neues Feld,Flug 1,DJI_0184.JPG,4032.0,3024.0,54.0,22.0,26.0692,10.0,9.0,38.1891,,,
217,C:\Users\247404\Documents\2024\ducks\test_2025\44.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 47.072}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 30.8747}",44,54,22,30.8747,10,9,47.072,,,,,,,,,Fotos Drohne\Kontrollfluege\2024_Dezember_03\Kontrollfeld\Flug 2\DJI_0948.JPG,2024_Dezember_03,Kontrollfeld,Flug 2,DJI_0948.JPG,4032.0,3024.0,54.0,22.0,30.8747,10.0,9.0,47.072,,,
218,C:\Users\247404\Documents\2024\ducks\test_2025\46.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.702}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 32.3357}",46,54,22,32.3357,10,9,48.702,66.0,171.0,0.0,"{'center_x': 0.662455, 'center_y': 0.774901, 'width': 0.017998, 'height': 0.032669}",0.662455,0.774901,0.017998,0.032669,,,,,,,,,,,,,,,,
219,C:\Users\247404\Documents\2024\ducks\test_2025\46.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.702}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 32.3357}",46,54,22,32.3357,10,9,48.702,67.0,171.0,1.0,"{'center_x': 0.264292, 'center_y': 0.424553, 'width': 0.016327, 'height': 0.026651}",0.264292,0.424553,0.016327,0.026651,,,,,,,,,,,,,,,,
220,C:\Users\247404\Documents\2024\ducks\test_2025\46.JPG,4032,3024,"{'degrees': 10.0, 'minutes': 9.0, 'seconds': 48.702}","{'degrees': 54.0, 'minutes': 22.0, 'seconds': 32.3357}",46,54,22,32.3357,10,9,48.702,68.0,171.0,0.0,"{'center_x': 0.363572, 'center_y': 0.336488, 'width': 0.017803, 'height': 0.029606}",0.363572,0.336488,0.017803,0.029606,,,,,,,,,,,,,,,,
